year,month,rank,book_name,author,pub_by,pub_day,price,genre1,genre2,genre3,book_url
2017,7,42,켄 피셔 역발상 주식 투자,켄 피셔.엘리자베스 델린저 지음 / 이건 옮김,한국경제신문,2017-07-01,19800,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=112579016
2017,7,43,에어비앤비 스토리,레이 갤러거 지음 / 유정식 옮김,다산북스,2017-06-12,13500,경제경영,기업/경영자 스토리,국외 기업/경영자,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=111002615
2017,7,44,한마디면 충분하다,장문정 지음,쌤앤파커스,2017-05-10,14400,경제경영,마케팅/세일즈,마케팅/브랜드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=108390821
2017,7,45,아파트에서 살아남기,김효한 지음,퍼플카우콘텐츠그룹,2013-10-22,13500,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=32458713
2017,7,46,지적자본론,마스다 무네아키 지음 / 이정환 옮김,민음사,2015-11-02,12420,경제경영,기업 경영,경영전략/혁신,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=69329088
2017,7,47,엄마의 첫 부동산 공부,이지영 지음,다산3.0,2017-03-28,13500,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=106304274
2017,7,48,은행이 멈추는 날,제임스 리카즈 지음 / 서정아 옮김,더난출판사,2017-06-16,16200,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=110617106
2017,7,49,2017 세금절약 가이드 1,국세청 세정홍보과 지음,국세청,2017-05-01,4000,경제경영,재테크/투자,세금,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=108053677
2017,7,50,재무제표 모르면 주식투자 절대로 하지마라,사경인 지음,베가북스,2016-12-21,17820,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=98579119
2018,7,1,1인 가구 돈 관리,공아연 지음,위즈덤하우스,2018-06-20,12420,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=150765304
2018,7,2,댄 애리얼리 부의 감각,댄 애리얼리 외 지음 / 이경식 옮김,청림출판,2018-07-25,16200,경제경영,경제학/경제일반,경제이야기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=153434095
2018,7,3,나는 오늘도 경제적 자유를 꿈꾼다,청울림 지음,알에이치코리아(RHK),2018-07-19,15120,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=155665984
2018,7,4,모두 거짓말을 한다,세스 스티븐스 다비도위츠 지음 / 이영래 옮김,더퀘스트,2018-06-17,16200,경제경영,마케팅/세일즈,트렌드/미래예측,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=147998227
2018,7,5,원칙 Principles,레이 달리오 지음 / 고영태 옮김,한빛비즈,2018-06-05,31500,경제경영,기업 경영,경영 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=147945799
2018,7,6,대한민국 아파트 부의 지도,이상우 지음,한빛비즈,2018-06-29,15120,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=152710249
2018,7,7,유튜브의 신,나동현(대도서관) 지음,비즈니스북스,2018-05-10,12600,자기계발,취업/진로/유망직업,크리에이터/1인미디어,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=142359746
2018,7,8,머니 (반양장),롭 무어 지음 / 이진원 옮김,다산북스,2018-05-24,15300,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=147893512
2018,7,9,한 권으로 정리하는 4차 산업혁명,최진기 지음,이지퍼블리싱,2018-05-08,15120,경제경영,마케팅/세일즈,트렌드/미래예측,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=144121027
